"speaker","token","diortri","focus_condition","focus_no","citation_tone","sandhi_tone","sandhi_tone_var","syllable_no","citation_no","ind_no","sync_tone1","sync_tone2","sync_tone3","hist_tone1","hist_tone2","hist_tone3","syntax","time","f0","norm_f0"
"S3","新车","di","ct",NA,"HL_HH","MMMH","LLRF",2,"45","S3_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","16",241.908594002173,0.177152469784149
"S3","新车","di","ct",NA,"HL_HH","MMMH","LLRF",2,"45","S3_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","17",243.309840869375,0.216169858412458
"S3","新车","di","ct",NA,"HL_HH","MMMH","LLRF",2,"45","S3_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","18",235.655690965803,0.0002416872412543
"S3","新车","di","ct",NA,"HL_HH","MMMH","LLRF",2,"45","S3_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","19",218.680782728903,-0.504781902325725
"S3","新车","di","ct",NA,"HL_HH","MMMH","LLRF",2,"45","S3_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","20",201.665470584546,-1.05198651052414
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","1",213.146074860151,-0.677958206139809
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","2",223.521618894826,-0.35687233484901
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","3",219.042828911958,-0.493607000192287
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","4",216.603842006015,-0.569248344173908
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","5",217.619962622934,-0.537631970363137
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","6",217.451542697782,-0.542862100333298
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","7",215.743990515346,-0.596118511141415
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","8",214.262272514618,-0.642674132224572
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","9",212.443462395127,-0.700263345051815
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,1,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","10",208.326187445298,-0.832471716325172
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","11",203.924294927069,-0.976741173476327
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","12",203.488756435905,-0.991184638709864
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","13",203.949727284026,-0.975898731117521
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","14",206.295122246718,-0.898656072661757
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","15",210.851728699287,-0.751068613740063
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","16",215.838842500641,-0.593149157657528
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","17",220.944161171976,-0.435222103606206
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","18",225.293981600212,-0.303518388684106
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","19",225.722859272926,-0.290670835035856
"S3","新房","di","ct",NA,"HL_RF","MMMH",NA,2,"47","S3_47_ct","HL","LHL",NA,"yinping","yangping",NA,"M","20",221.122297063259,-0.429777785150607
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","1",211.779682248335,-0.72140358363683
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","2",231.96497033031,-0.106394873423418
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","3",233.341116017797,-0.0664366126777993
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","4",230.458554739147,-0.150408387891385
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","5",227.650420060062,-0.23322819266754
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","6",225.623277205507,-0.293651760014806
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","7",224.628603864086,-0.323499075706714
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","8",224.837219524535,-0.317228175435587
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","9",225.521999460441,-0.29668479378499
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,1,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","10",223.306408858434,-0.363379649063137
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","11",217.255644891543,-0.548950629783061
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","12",215.938308158333,-0.590036773899077
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","13",218.307748745321,-0.516315321974429
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","14",222.654950775789,-0.383116105705884
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","15",230.089984366632,-0.161220853406021
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","16",240.418404448014,0.135409729642324
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","17",253.572680735292,0.495266898988952
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","18",264.314136355301,0.775532759982256
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","19",266.833641240753,0.839621646113769
"S3","新路","di","ct",NA,"HL_LH","MMMH",NA,2,"51","S3_51_ct","HL","LH",NA,"yinping","yangqu",NA,"M","20",261.915917252543,0.713958975500756
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","1",238.53292546836,0.00297022084114248
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","2",236.475516637245,-0.0467200141193505
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","3",231.437083321426,-0.170256892753709
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","4",225.815145969885,-0.311315995969764
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","5",221.933846881384,-0.410765457045416
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","6",219.858653895359,-0.464653499587343
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","7",218.56941506003,-0.498388859144447
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","8",217.08842137184,-0.537388302941238
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","9",214.283487098297,-0.611986101827885
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,1,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","10",214.627304907627,-0.602789856444066
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","11",224.273561399524,-0.350609431265517
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","12",233.443876238225,-0.120733252369735
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","13",235.854434442641,-0.0618052778293485
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","14",236.324703704744,-0.0503794150333461
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","15",239.360576670739,0.0228387501826396
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","16",244.841308722448,0.152700038112167
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","17",251.064068023192,0.29666474743207
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","18",257.040202765343,0.431603479769622
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","19",262.137731813561,0.54424707469808
"S4","青椒","di","ct",NA,"HL_HL","MMMH",NA,2,"1","S4_1_ct","HL","HL",NA,"yinping","yinping",NA,"L","20",261.268700151224,0.525199222753754
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","1",215.633527548231,-0.575960384400072
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","2",225.320557312237,-0.323893260365302
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","3",231.121455910515,-0.178085006732426
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","4",233.003438368319,-0.131565815995131
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","5",230.954679590558,-0.182225670146574
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","6",225.971143805199,-0.307354724510705
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","7",220.97594922895,-0.435576988034248
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","8",216.647857930472,-0.549041146569548
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","9",213.398036898321,-0.635737727216112
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,1,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","10",211.321920312007,-0.691816899079048
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","11",209.714428494582,-0.735617528689524
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","12",205.640387486144,-0.848147740667507
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","13",199.155762499562,-1.03194317098646
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","14",196.725919033144,-1.10235853151077
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","15",199.494527808064,-1.02219426207534
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","16",207.619165841052,-0.793215586367705
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","17",217.905097712689,-0.515849738147502
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","18",225.807908151352,-0.311499853173189
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","19",230.024629411057,-0.205371598296206
"S4","书包","di","ct",NA,"HH_HL","MMMH",NA,2,"3","S4_3_ct","HH","HL",NA,"yinping","yinping",NA,"L","20",225.854046962733,-0.3103279224049
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","1",262.717299162216,0.556915241862496
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","2",269.569475558937,0.70460688201423
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","3",284.124919837789,1.00625767513488
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","4",295.037907913706,1.22245159209748
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","5",299.472904514135,1.30803521226744
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","6",301.425734403631,1.34531846418375
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","7",302.32344443653,1.36237649556118
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","8",301.912458412233,1.35457335092438
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","9",298.64102959382,1.29207923333903
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",1,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","10",281.71055122814,0.957306276413171
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","11",243.088059338197,0.111477220912562
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","12",218.630143735576,-0.496795318443489
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","13",215.515580065652,-0.579098798586499
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","14",216.040036679397,-0.565156895164413
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","15",213.259305115359,-0.639468044930957
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","16",206.494066140874,-0.824384526372711
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","17",197.099393486328,-1.09147909337491
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","18",185.617748396918,-1.43575418988309
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","19",179.103197645438,-1.64069055147051
"S4","樱花","di","ct",NA,"HH_HH","HMML","HHML",2,"9","S4_9_ct","HH","HH",NA,"yinping","yinping",NA,"L","20",186.351194198478,-1.41313323296481
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","1",270.708745858675,0.728798171633499
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","2",300.282243298547,1.32351645054659
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","3",312.659189039387,1.55520395345042
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","4",308.664729193858,1.48144834775635
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","5",305.01027939472,1.41312993625505
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","6",302.19125382749,1.35986782976463
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","7",299.984746996111,1.31783072084667
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","8",297.051781916443,1.26147233510611
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","9",290.924220335961,1.14191041813029
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",1,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","10",278.653152620854,0.894711882472236
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","11",248.18110767244,0.230415845666401
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","12",230.311505580392,-0.198222215921315
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","13",214.411370231506,-0.608563833402446
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","14",200.735017385418,-0.986636499314845
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","15",189.025913770857,-1.33138716259608
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","16",179.956555286442,-1.6134250032371
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","17",173.207422012402,-1.83269214025735
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","18",168.118558968176,-2.00374591422789
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","19",166.261138824916,-2.0674729591128
"S4","青菜","di","ct",NA,"HL_HL","HMML","HHML",2,"11","S4_11_ct","HL","HL",NA,"yinping","yinqu",NA,"L","20",172.501980394821,-1.85610203989174
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","1",232.657962019576,-0.140077141969425
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","2",268.597464378277,0.68388621266112
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","3",294.998413741211,1.22168369445294
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","4",308.752358571545,1.48307659423834
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","5",312.649833693911,1.55503231515309
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","6",311.244682339707,1.52919414610065
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","7",307.140558412277,1.4530534592239
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","8",301.136586684993,1.33981334285169
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","9",290.757807104076,1.13862832209464
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","10",278.160871678904,0.884569218583225
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","11",259.501053296957,0.486258816027071
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","12",226.964470940674,-0.282195017006577
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","13",202.227580499017,-0.944143340554428
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","14",187.654989655747,-1.37314046136546
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","15",180.185140058005,-1.60614346707308
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","16",176.131742517452,-1.73665551294075
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","17",171.795921624935,-1.87962847621499
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","18",168.188228833239,-2.0013693015708
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","19",166.904106386424,-2.04533288990149
"S4","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S4_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","20",170.633858769027,-1.91856066517065
"S4","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S4_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","1",248.176593894666,0.230311519206222
"S4","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S4_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","2",242.242779735138,0.0914964609136794
"S4","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S4_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","3",241.10282558628,0.0644394711372065
"S4","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S4_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","4",240.609766742617,0.0526969873750101
"S4","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S4_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","5",238.334024118064,-0.00181486348942064
"S4","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S4_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","6",233.243471413323,-0.125659670117357
"S4","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S4_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","7",225.853613070101,-0.310338942209229
"S4","书房","di","ct",NA,"HH_RF","MMMH",NA,1,"21","S4_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","8",218.468821344847,-0.501029446162119
